id_cliente,nome,email,cidade,estado,pais,data_cadastro,canal_aquisicao,segmento
22987,Porto,joao-felipe85@castro.com,Rios,MA,BR,2022-04-25,outbound,ti
22988,da Costa,daragao@cavalcante.com,Marques de Leao,AM,BR,2022-12-23,parceiro,industria
22989,Marques Cirino S.A.,nsantos@correia.br,da Rosa da Serra,SP,BR,2025-04-05,outbound,servicos
22990,Viana Monteiro S.A.,otavionogueira@silva.br,Lopes,PI,BR,2022-04-25,inbound,industria
22991,Pimenta,haparecida@sousa.net,Rodrigues,PI,BR,2024-03-08,parceiro,varejo
22992,Araujo,wborges@cavalcanti.br,Barros,DF,BR,2022-11-19,inbound,financeiro
22993,Costela,lgomes@pastor.net,Sousa,RJ,BR,2022-02-11,inbound,industria
22994,Rezende Gomes S/A,moreirakamilly@cavalcanti.br,Lima de Fernandes,MT,BR,2025-02-16,inbound,servicos
22995,Pacheco,monteirovitor@rodrigues.br,Alves,PE,BR,2023-07-28,parceiro,ti
22996,da Luz - ME,gomesyago@albuquerque.br,Cirino da Praia,SC,BR,2023-03-17,inbound,servicos
22997,Fogaca Costela Ltda.,ana-livia56@da.com,Albuquerque,MG,BR,2025-04-27,outbound,financeiro
22998,Cavalcante Leao e Filhos,thiago35@da.br,Sales,AM,BR,2022-10-12,inbound,industria
22999,da Luz,azevedocarlos-eduardo@barbosa.net,Dias,RN,BR,2022-04-14,outbound,industria
23000,Aragao Vieira Ltda.,lucas36@aparecida.com,Moura da Mata,ES,BR,2023-07-23,inbound,educacao
23001,Nunes Martins S.A.,camila98@da.org,Montenegro,MA,BR,2023-04-02,evento,varejo
23002,Freitas,julianada-mota@caldeira.br,Rios de Minas,PI,BR,2022-11-07,inbound,financeiro
23003,Correia e Filhos,hda-cruz@pereira.com,Araujo,MG,BR,2025-04-03,inbound,financeiro
23004,Pimenta,garciadavi-luiz@albuquerque.com,Mendes,PA,BR,2023-02-11,inbound,varejo
23005,da Rocha,augusto42@fernandes.br,Pimenta da Prata,AM,BR,2024-04-24,parceiro,ti
23006,Leao Araujo e Filhos,vicentepereira@camargo.br,Mendonca,GO,BR,2023-08-04,inbound,saude
23007,Araujo,smachado@vargas.br,da Paz de Montenegro,PI,BR,2024-12-17,inbound,ti
23008,Pimenta - EI,isadoranovaes@abreu.com,Carvalho,AM,BR,2023-12-20,inbound,ti
23009,Castro,peixotodavi-lucca@santos.br,das Neves,PI,BR,2023-08-20,inbound,varejo
23010,da Cunha,cirinomaysa@ferreira.org,Souza,RJ,BR,2025-06-28,parceiro,financeiro
23011,Sampaio Ltda.,garciaanthony-gabriel@pires.net,Fonseca,RS,BR,2025-05-28,evento,varejo
23012,da Luz e Filhos,pedro-miguelnascimento@peixoto.br,Montenegro,RS,BR,2025-03-29,parceiro,varejo
23013,Camargo Gomes Ltda.,amandaabreu@cassiano.br,Casa Grande da Praia,RN,BR,2022-07-06,parceiro,financeiro
23014,Vieira S/A,da-pazjosue@da.org,Araujo,SP,BR,2024-06-14,inbound,industria
23015,Sampaio S.A.,henriquecirino@pinto.com,Oliveira de Costa,SP,BR,2023-04-09,parceiro,varejo
23016,Fonseca,qcirino@monteiro.org,Ribeiro do Sul,PR,BR,2022-11-26,parceiro,industria
23017,das Neves,pedro-henrique31@freitas.com,da Mota do Campo,ES,BR,2022-12-15,inbound,servicos
23018,Ramos S.A.,sophia94@lima.net,Campos,SC,BR,2023-05-15,inbound,servicos
23019,da Paz,diogofarias@cirino.br,da Luz da Praia,SC,BR,2023-05-05,outbound,ti
23020,Lima Aparecida S/A,augusto29@rodrigues.net,Dias,RN,BR,2024-10-01,evento,ti
23021,Cardoso,adas-neves@sousa.br,Melo das Pedras,PA,BR,2022-10-07,inbound,educacao
23022,Cavalcante Correia - EI,luana26@duarte.net,Viana dos Dourados,PE,BR,2024-05-04,evento,varejo
23023,Costela,alicia63@silveira.br,da Mota da Serra,ES,BR,2025-04-02,inbound,industria
23024,Martins,gustavo75@nascimento.org,Brito Alegre,MS,BR,2024-10-01,outbound,servicos
23025,Nascimento Ramos - EI,ceciliasantos@guerra.org,Macedo,MA,BR,2023-02-02,inbound,ti
23026,Oliveira,rafaelda-cunha@sampaio.org,Farias de Minas,PI,BR,2024-12-27,inbound,educacao
23027,Freitas,emanuel80@abreu.com,Ferreira,RN,BR,2023-03-04,evento,educacao
23028,Cassiano Duarte S/A,gael-henriquebarbosa@albuquerque.br,Costa de Minas,CE,BR,2023-01-10,outbound,industria
23029,da Mota,liz06@araujo.com,Montenegro Alegre,PB,BR,2024-10-12,inbound,financeiro
23030,Duarte,luiz-henriquerodrigues@dias.net,da Rosa Alegre,RJ,BR,2023-09-24,outbound,varejo
23031,Peixoto da Mata - EI,da-luzdanilo@ramos.com,Azevedo de Oliveira,GO,BR,2024-09-15,outbound,servicos
23032,Marques,dantedias@mendonca.br,Nascimento de Minas,PI,BR,2023-11-28,evento,servicos
23033,Goncalves,juliana46@martins.br,Lopes do Oeste,RN,BR,2024-07-16,inbound,educacao
23034,Dias,pastorantonella@aparecida.br,Nascimento,PB,BR,2022-03-19,outbound,ti
23035,Castro - EI,diogo17@costa.net,Sampaio,MS,BR,2023-05-03,parceiro,industria
23036,Lopes,barbosaisis@alves.net,Pimenta das Pedras,BA,BR,2025-04-08,evento,varejo
23037,Nascimento Correia - ME,ana-luizaandrade@barbosa.com,Martins,AM,BR,2024-11-27,parceiro,servicos
23038,Jesus,mariamendonca@moreira.org,Vasconcelos Verde,SP,BR,2023-07-21,evento,industria
23039,Ferreira,gcaldeira@marques.net,Silva,PB,BR,2024-08-08,outbound,servicos
23040,Araujo,kevin89@cavalcanti.org,Freitas,PE,BR,2025-08-06,parceiro,ti
23041,Barros Sousa S/A,isadoraazevedo@da.com,Araujo,BA,BR,2023-07-12,inbound,varejo
23042,Cavalcante S.A.,andradecamila@camara.com,Nascimento de Minas,RJ,BR,2022-06-20,outbound,financeiro
23043,da Cruz S.A.,henriquerocha@farias.com,Machado do Oeste,ES,BR,2023-10-04,inbound,servicos
23044,Fogaca,carolinaandrade@marques.br,Fogaca,AM,BR,2022-10-19,inbound,saude
23045,Ramos Vasconcelos e Filhos,andradepedro-lucas@costela.com,Ramos,CE,BR,2023-08-04,outbound,ti
23046,Cavalcanti,arthurmoura@da.br,Oliveira das Pedras,PI,BR,2023-02-26,inbound,financeiro
23047,da Rosa Ltda.,lavinia76@freitas.com,Vargas de Rocha,GO,BR,2022-04-15,inbound,saude
23048,Vieira Farias Ltda.,da-cruzstephany@monteiro.br,Siqueira,MS,BR,2023-07-20,inbound,saude
23049,Sa,isisda-conceicao@araujo.br,Castro de Aragao,MG,BR,2024-05-29,parceiro,ti
23050,da Paz,gustavo-henrique23@dias.com,Pimenta,PA,BR,2024-05-24,inbound,varejo
23051,Pinto Lima - EI,gabrielabreu@pacheco.br,Silva da Praia,PA,BR,2022-09-05,parceiro,industria
23052,Novais Sales S.A.,asousa@silveira.net,Pires do Sul,RJ,BR,2024-07-15,inbound,financeiro
23053,Cassiano,valmeida@sa.org,Fernandes das Pedras,SC,BR,2022-11-05,inbound,financeiro
23054,da Paz,wcostela@da.net,Camara de Mendes,SC,BR,2025-02-03,outbound,saude
23055,Andrade Pinto S.A.,ottosousa@lima.com,Sampaio Grande,ES,BR,2022-11-11,parceiro,educacao
23056,Sales,auroraaparecida@guerra.net,Siqueira,RS,BR,2023-09-01,inbound,ti
23057,Sa Fernandes S.A.,luiz-gustavo18@sales.com,Garcia,PR,BR,2024-08-02,inbound,servicos
23058,Fogaca S/A,tpeixoto@cardoso.net,Vieira do Sul,PE,BR,2023-06-23,outbound,varejo
23059,Costa,wrodrigues@vargas.br,Pinto,SC,BR,2022-03-13,parceiro,industria
23060,Vieira,wrocha@camargo.com,Brito,MG,BR,2023-01-13,outbound,varejo
23061,Leao,nunescaroline@silva.br,Lopes,PE,BR,2025-04-23,inbound,varejo
23062,Viana - ME,renancamargo@azevedo.com,da Cruz,MA,BR,2022-05-14,outbound,ti
23063,Souza da Cunha - ME,caua78@das.br,Rocha,GO,BR,2025-04-12,evento,industria
23064,Fogaca - ME,valentina34@moraes.br,Sa de da Costa,PB,BR,2023-01-28,outbound,ti
23065,Leao,yasmin32@cavalcante.br,da Mata de Rios,DF,BR,2024-12-23,inbound,financeiro
23066,Almeida - EI,silveiralavinia@caldeira.net,Sa do Amparo,PI,BR,2024-09-22,inbound,ti
23067,Rios S/A,matteonovaes@vasconcelos.com,Teixeira das Pedras,ES,BR,2023-02-19,evento,saude
23068,Cunha S/A,hsouza@guerra.com,da Cunha,PI,BR,2023-02-07,parceiro,saude
23069,Cavalcanti Caldeira e Filhos,balves@macedo.br,Rios de Minas,PE,BR,2025-02-10,inbound,financeiro
23070,Costela Pacheco Ltda.,kaique81@santos.br,Barros do Oeste,MA,BR,2022-03-06,inbound,saude
23071,Caldeira,ygomes@melo.com,da Rocha,AM,BR,2024-05-15,parceiro,financeiro
23072,Brito Leao - EI,diogorodrigues@marques.br,da Rosa de Goias,PB,BR,2023-02-05,evento,financeiro
23073,Carvalho Correia S.A.,maria-luisada-conceicao@alves.br,Costela,CE,BR,2022-10-17,outbound,industria
23074,da Luz,gael35@sales.com,Carvalho do Campo,RS,BR,2025-08-31,inbound,saude
23075,da Luz S.A.,saradas-neves@da.com,Montenegro,CE,BR,2025-01-17,inbound,industria
23076,Jesus da Conceicao e Filhos,camaratheo@pimenta.net,Melo,RJ,BR,2024-01-29,parceiro,ti
23077,Jesus Souza e Filhos,cda-cruz@nascimento.com,Sales de Brito,CE,BR,2024-04-23,outbound,ti
23078,Camargo da Rocha Ltda.,dfernandes@almeida.br,Lopes,CE,BR,2023-10-23,outbound,financeiro
23079,Costa,joaquimfogaca@vieira.com,Vargas de Guerra,PB,BR,2022-12-23,inbound,ti
23080,Caldeira,nogueiravitor@campos.com,Campos,GO,BR,2024-05-27,inbound,varejo
23081,Ramos,yanrios@garcia.com,Souza de Guerra,PA,BR,2024-09-24,inbound,varejo
23082,da Mata Ltda.,guerraester@pimenta.com,Aparecida,SC,BR,2024-01-22,evento,financeiro
23083,Pinto - ME,vda-mota@macedo.br,Almeida de Moura,CE,BR,2024-01-19,inbound,varejo
23084,Nogueira,maria-laura96@monteiro.com,Montenegro dos Dourados,AM,BR,2022-12-31,parceiro,ti
23085,Monteiro,lucca31@monteiro.com,Sales do Campo,RS,BR,2022-09-24,parceiro,saude
23086,Vargas S/A,rdas-neves@viana.com,Castro,RJ,BR,2023-02-10,outbound,financeiro
23087,Porto Ltda.,almeidaraquel@nunes.com,Monteiro do Amparo,BA,BR,2022-05-19,inbound,industria
23088,Costela S.A.,barbosadavi-luiz@rios.br,Ramos,MS,BR,2025-04-03,inbound,industria
23089,Nascimento,cda-costa@garcia.br,Cavalcanti do Norte,SC,BR,2023-10-28,inbound,educacao
23090,Cirino,bcassiano@ferreira.com,Abreu do Galho,GO,BR,2025-02-03,inbound,varejo
23091,Cavalcanti Santos e Filhos,anascimento@vieira.br,Nunes da Praia,PI,BR,2025-03-18,outbound,ti
23092,Correia,daniel15@cardoso.br,Lima,RN,BR,2022-07-04,parceiro,servicos
23093,Fogaca,nunesisaque@araujo.com,Ramos,RS,BR,2024-02-22,parceiro,servicos
23094,Leao,maria-julia04@castro.br,Teixeira do Galho,MA,BR,2024-05-20,parceiro,saude
23095,Costela S.A.,antonio39@lopes.com,Ribeiro de Borges,BA,BR,2023-12-04,inbound,servicos
23096,Sousa,kevinda-cunha@nascimento.com,Macedo,GO,BR,2024-06-25,outbound,servicos
23097,Borges Andrade Ltda.,ana-juliadas-neves@jesus.br,Albuquerque,PA,BR,2022-07-20,inbound,varejo
23098,Barros,maite35@farias.br,Pacheco,MG,BR,2023-09-10,evento,ti
23099,da Cruz,eda-luz@sa.br,das Neves Alegre,MT,BR,2022-08-08,inbound,ti
23100,Costa Santos - EI,joao-pedromontenegro@borges.br,Souza,RJ,BR,2024-05-06,outbound,varejo
23101,Fogaca Ltda.,thalesabreu@campos.com,Cunha do Galho,PB,BR,2024-10-08,inbound,saude
23102,Fernandes,luara09@lima.com,Goncalves de Goias,PR,BR,2024-11-18,inbound,varejo
23103,Marques Novais e Filhos,tda-mota@pimenta.net,Siqueira do Campo,PA,BR,2022-03-05,outbound,varejo
23104,Lopes,cecilia60@sa.org,da Cruz das Pedras,PA,BR,2024-07-25,evento,ti
23105,Pires Garcia S/A,miguelsilveira@casa.br,Sampaio,MT,BR,2025-01-24,inbound,industria
23106,Cunha Farias - ME,mendesmariana@machado.br,Montenegro,ES,BR,2023-06-24,parceiro,ti
23107,Almeida,isabelly91@costa.com,da Costa de Minas,PA,BR,2023-05-25,inbound,servicos
23108,Albuquerque Pinto - EI,siqueiralais@da.com,Alves do Campo,PB,BR,2025-09-25,inbound,ti
23109,Moraes,joanacastro@barbosa.org,Silva,PA,BR,2022-09-08,parceiro,saude
23110,Peixoto e Filhos,cbarbosa@pires.org,Farias,RS,BR,2025-07-26,inbound,saude
23111,Albuquerque,slima@almeida.br,Ribeiro da Prata,DF,BR,2022-02-08,parceiro,industria
23112,Sampaio,cunhajoao-lucas@alves.br,Silva,PR,BR,2022-03-10,inbound,varejo
23113,Monteiro,isis68@barbosa.br,Teixeira de Cardoso,PB,BR,2022-10-04,inbound,varejo
23114,Nunes,ipastor@vieira.br,Vasconcelos,PE,BR,2025-02-17,inbound,ti
23115,Rios Moura S/A,mateuscastro@camara.br,Fernandes,MT,BR,2025-01-14,parceiro,industria
23116,Pires - EI,garciajuliana@sousa.com,Novaes Grande,RJ,BR,2022-06-26,parceiro,varejo
23117,Novais,ana02@goncalves.br,Garcia dos Dourados,PE,BR,2024-08-28,outbound,servicos
23118,da Mata,joao-vitorfarias@mendes.br,Martins das Pedras,AM,BR,2023-08-29,parceiro,financeiro
23119,Campos,ester06@andrade.com,Vieira,BA,BR,2025-01-20,parceiro,varejo
23120,da Costa Ribeiro S/A,marcelo01@sampaio.com,Camara,MG,BR,2022-03-22,inbound,varejo
23121,Andrade S.A.,sarahda-mota@rios.net,Nunes Verde,RS,BR,2022-12-07,inbound,varejo
23122,Borges,albuquerquemanuela@rodrigues.br,Casa Grande do Campo,BA,BR,2023-02-25,inbound,financeiro
23123,Fernandes,bruna58@martins.com,Nunes de Siqueira,RS,BR,2022-08-16,evento,financeiro
23124,Monteiro Ltda.,rodrigo34@fernandes.br,Santos da Prata,CE,BR,2023-04-18,inbound,varejo
23125,Cunha,ucirino@araujo.net,das Neves das Flores,RN,BR,2022-03-29,evento,industria
23126,Costela,samuelcastro@das.com,Vieira,RN,BR,2022-07-09,parceiro,saude
23127,Costela,ferreirayago@aparecida.org,Souza dos Dourados,PI,BR,2024-05-16,parceiro,ti
23128,Cavalcante Melo S/A,hellenacasa-grande@martins.br,Almeida,MT,BR,2024-09-07,inbound,varejo
23129,Montenegro Vasconcelos - EI,benjamin45@nogueira.org,Melo de Carvalho,MT,BR,2024-09-07,inbound,varejo
23130,Jesus,erick45@da.com,Aragao do Sul,PA,BR,2022-05-16,parceiro,educacao
23131,Montenegro,novaesmaysa@jesus.com,da Mota do Campo,RS,BR,2025-09-10,outbound,financeiro
23132,Nascimento,felipefarias@leao.com,Costela Verde,PA,BR,2022-02-09,parceiro,saude
23133,Nogueira,rribeiro@silva.org,Pacheco da Prata,RN,BR,2025-08-03,inbound,financeiro
23134,Cunha,carvalhovinicius@abreu.com,Alves,MS,BR,2022-09-13,parceiro,financeiro
23135,Borges - ME,oliveiraalexia@ribeiro.br,Garcia da Mata,PB,BR,2024-08-04,inbound,ti
23136,Azevedo Araujo e Filhos,joana82@santos.com,Rezende das Flores,GO,BR,2023-06-23,inbound,ti
23137,Fogaca,hcamara@teixeira.org,Souza,RS,BR,2025-08-07,outbound,servicos
23138,das Neves e Filhos,smendonca@montenegro.br,Rezende,PI,BR,2025-09-01,evento,varejo
23139,Martins,ericknovais@almeida.br,Aparecida,GO,BR,2024-05-07,evento,saude
23140,Viana Pimenta - ME,hda-costa@pires.net,Nascimento,DF,BR,2022-05-12,inbound,saude
23141,Rodrigues,tnovaes@duarte.com,Lima,PA,BR,2024-05-17,parceiro,educacao
23142,Souza,ana35@cassiano.org,Sampaio,PE,BR,2024-01-11,outbound,industria
23143,Barros Almeida Ltda.,nabreu@pinto.br,Caldeira,PA,BR,2023-06-23,parceiro,ti
23144,Macedo,qnovais@casa.net,Carvalho de Ribeiro,CE,BR,2025-08-19,parceiro,ti
23145,Azevedo,brendaporto@rocha.br,da Luz do Galho,SP,BR,2022-10-09,outbound,industria
23146,Costela e Filhos,paulo31@leao.com,Sales de da Rocha,SP,BR,2023-05-07,parceiro,servicos
23147,Ribeiro S.A.,novaisdom@fogaca.com,Nogueira das Pedras,MS,BR,2022-10-07,outbound,varejo
23148,Farias,ana-julia26@fernandes.com,Sampaio,RS,BR,2025-05-07,inbound,saude
23149,Aparecida,novaeslorenzo@camargo.br,Mendes Verde,PI,BR,2025-08-16,evento,ti
23150,Novaes,maria-eduardamoura@araujo.com,Casa Grande das Flores,SP,BR,2024-06-27,inbound,saude
23151,Pimenta,sofia99@aragao.br,Mendonca da Serra,ES,BR,2023-10-28,evento,educacao
23152,Pereira,aylaazevedo@costa.com,Castro do Campo,GO,BR,2025-08-15,inbound,ti
23153,Farias Moreira Ltda.,mirellarios@caldeira.org,Ramos Verde,MA,BR,2023-07-09,parceiro,industria
23154,da Cunha Castro S.A.,yago16@marques.com,Goncalves,MS,BR,2025-09-07,outbound,ti
23155,da Luz - EI,bmonteiro@ribeiro.com,Fernandes de Nascimento,DF,BR,2025-02-07,inbound,servicos
23156,Vargas,evelynribeiro@rezende.com,Nunes Verde,SP,BR,2023-04-16,evento,servicos
23157,Cavalcante,xda-luz@rezende.org,Sampaio,MG,BR,2023-02-16,outbound,industria
23158,Cavalcante Ltda.,emanuelnogueira@porto.br,Barros,MT,BR,2023-05-28,parceiro,varejo
23159,Aparecida,waragao@siqueira.org,Farias,MS,BR,2025-03-09,parceiro,financeiro
23160,Carvalho,rael94@ferreira.org,Abreu da Serra,SP,BR,2024-05-27,inbound,financeiro
23161,Sa - EI,qmendes@gomes.com,Sales do Sul,DF,BR,2023-11-21,inbound,ti
23162,Novaes S/A,macedojulia@silva.net,Pimenta de Goias,SP,BR,2024-08-06,outbound,saude
23163,Aragao,jpinto@carvalho.com,Costa da Praia,MS,BR,2022-03-01,evento,servicos
23164,Dias S/A,barbosarael@rios.br,Barbosa,MG,BR,2025-04-21,inbound,financeiro
23165,Souza,oliver06@fogaca.br,da Conceicao da Mata,PI,BR,2023-02-23,inbound,servicos
23166,da Rocha S/A,snascimento@novais.com,Castro,ES,BR,2024-08-14,outbound,varejo
23167,Viana,diogopinto@montenegro.com,Teixeira do Amparo,MA,BR,2024-04-04,outbound,ti
23168,Novais Ltda.,goncalvespedro-miguel@camara.com,Souza,AM,BR,2024-06-26,inbound,industria
23169,Rios S/A,barbosaisaac@rodrigues.net,Sousa,PE,BR,2024-01-03,evento,industria
23170,Rocha da Mata - ME,luiz-otavioda-rocha@da.com,Novais Verde,MT,BR,2025-06-04,inbound,financeiro
23171,Silva,mduarte@aragao.org,da Rocha de Costela,PB,BR,2023-01-26,inbound,servicos
23172,Peixoto Sales - ME,thalesandrade@das.net,Moura,SP,BR,2025-03-13,outbound,varejo
23173,Viana Leao Ltda.,luiz-miguelmachado@costa.br,Barbosa das Flores,RJ,BR,2024-01-06,inbound,ti
23174,Cirino S.A.,oliviacastro@rocha.com,Rocha,ES,BR,2023-10-23,inbound,financeiro
23175,da Rosa,ymendonca@casa.com,Novaes,RN,BR,2022-01-27,evento,industria
23176,Carvalho,carolinabrito@abreu.com,Brito,RJ,BR,2023-09-15,inbound,ti
23177,Sales,gustavo-henriquecosta@albuquerque.net,Cardoso de Sousa,RN,BR,2024-06-02,inbound,ti
23178,Sales,thomas40@aragao.com,Cassiano,BA,BR,2022-05-07,parceiro,educacao
23179,Sampaio Oliveira e Filhos,correiahadassa@da.com,Monteiro,SC,BR,2022-10-08,inbound,financeiro
23180,da Paz Fernandes S.A.,sarada-cruz@lima.org,Costa,SC,BR,2022-11-15,parceiro,educacao
23181,Albuquerque,bda-conceicao@aragao.com,Santos de Porto,PE,BR,2023-03-17,inbound,financeiro
23182,Cardoso,pastormaria-luisa@melo.br,da Cruz do Galho,PR,BR,2022-12-07,inbound,industria
23183,Alves,ada-luz@da.net,Camara do Norte,MS,BR,2023-11-25,inbound,varejo
23184,Marques Ltda.,ccardoso@casa.org,Fogaca,BA,BR,2022-04-29,parceiro,servicos
23185,Carvalho,ada-cunha@casa.br,Rodrigues,MG,BR,2024-02-17,outbound,varejo
23186,Rocha,ncardoso@vargas.com,da Paz do Galho,DF,BR,2023-11-21,inbound,ti
23187,Oliveira Sampaio e Filhos,qda-conceicao@goncalves.com,Costa do Galho,MG,BR,2023-12-14,outbound,educacao
23188,Moura,araujorafael@moraes.com,das Neves de Minas,MT,BR,2023-01-20,outbound,saude
23189,Sa,sofia45@silveira.br,Sampaio da Prata,MG,BR,2023-05-25,outbound,financeiro
23190,Machado Vieira - ME,davi-lucas19@cassiano.net,Duarte Paulista,SP,BR,2025-03-27,evento,saude
23191,Almeida Nunes S/A,xpeixoto@jesus.br,Brito dos Dourados,SP,BR,2022-03-27,parceiro,financeiro
23192,Cavalcante S.A.,joaoda-cruz@santos.org,da Conceicao do Oeste,MA,BR,2022-12-27,parceiro,ti
23193,Viana,hellenasiqueira@souza.org,Fonseca,RS,BR,2024-10-02,inbound,ti
23194,Gomes,pastorolivia@da.com,Machado do Campo,RJ,BR,2024-03-02,outbound,varejo
23195,da Luz S.A.,enzopimenta@machado.com,Pastor,GO,BR,2025-01-13,inbound,servicos
23196,Pereira - ME,arthur-gabriel78@campos.com,Martins,ES,BR,2022-12-25,inbound,varejo
23197,Castro S/A,lferreira@rodrigues.com,Andrade,PA,BR,2023-12-28,outbound,varejo
23198,Pastor,eribeiro@nascimento.org,Cardoso,AM,BR,2025-03-02,parceiro,industria
23199,Pereira - ME,fogacacarolina@cavalcanti.net,Monteiro da Prata,AM,BR,2025-06-24,inbound,servicos
23200,Fogaca Brito e Filhos,raul70@moraes.com,Pinto,MA,BR,2025-03-10,inbound,ti
23201,Pinto,vfernandes@borges.com,Farias,PI,BR,2023-03-23,evento,ti
23202,Barbosa - ME,maria-fernandarezende@abreu.net,Oliveira de Barbosa,PI,BR,2025-01-04,inbound,saude
23203,Rezende,jose-pedronunes@silveira.org,Aparecida dos Dourados,CE,BR,2025-01-26,outbound,educacao
23204,da Costa Campos - ME,bella69@farias.com,Souza da Mata,AM,BR,2025-08-19,inbound,financeiro
23205,Carvalho e Filhos,lopesjuan@alves.br,Barros da Prata,BA,BR,2024-12-14,inbound,servicos
23206,Costela,isabella76@da.com,Porto Verde,PA,BR,2022-11-01,inbound,varejo
23207,Monteiro Peixoto - ME,emanuelrocha@souza.com,Camargo,RS,BR,2024-02-10,inbound,ti
23208,Nascimento - ME,anthony-gabriel84@novaes.br,Cavalcanti Verde,PA,BR,2023-06-18,outbound,varejo
23209,das Neves e Filhos,juanalbuquerque@cavalcante.br,Novaes,PE,BR,2022-02-04,inbound,industria
23210,Martins Teixeira - ME,hda-luz@barros.com,Mendonca,RJ,BR,2023-11-13,inbound,ti
23211,Novaes,eoliveira@pimenta.net,Garcia,BA,BR,2025-03-09,parceiro,industria
23212,Cirino,rael82@silveira.br,Ribeiro do Galho,GO,BR,2024-10-11,inbound,servicos
23213,Costa,dsa@da.br,da Cunha da Prata,RN,BR,2023-10-03,inbound,varejo
23214,Borges,daniela09@caldeira.com,Cassiano,MT,BR,2025-01-28,evento,financeiro
23215,Carvalho,lizpimenta@porto.com,Rocha de Nogueira,PA,BR,2024-09-16,inbound,ti
23216,Rodrigues S/A,bryan25@cirino.com,Rocha do Oeste,MS,BR,2024-01-29,evento,ti
23217,da Conceicao,vsouza@machado.br,Almeida,CE,BR,2024-11-12,inbound,saude
23218,da Conceicao Alves S/A,joao-guilherme37@da.com,Moura,MG,BR,2022-10-11,parceiro,ti
23219,Cirino Fernandes - ME,ana-liz48@duarte.com,Vasconcelos do Galho,PA,BR,2022-04-23,inbound,servicos
23220,da Mata,silvahellena@araujo.org,Caldeira de Martins,PA,BR,2023-01-08,inbound,varejo
23221,Teixeira,ana-vitoria62@da.br,Cavalcanti de Minas,CE,BR,2022-07-16,inbound,servicos
23222,Azevedo,joao-miguel30@silva.com,Mendes do Norte,PB,BR,2025-04-02,evento,servicos
23223,da Costa Azevedo S/A,ana-liz85@nascimento.br,Montenegro de Goias,PR,BR,2024-06-11,outbound,industria
23224,Borges,pedro-lucas68@da.br,Cirino,GO,BR,2024-04-01,inbound,varejo
23225,Montenegro,nduarte@lima.br,Araujo de Borges,RJ,BR,2022-01-10,outbound,varejo
23226,Pimenta da Rocha - EI,theodorosousa@pimenta.org,Fogaca do Sul,RN,BR,2023-02-02,parceiro,servicos
23227,Castro,bianca15@araujo.br,Dias dos Dourados,PI,BR,2022-06-01,inbound,saude
23228,Jesus Rezende - ME,limaraul@pimenta.br,Rodrigues da Praia,RS,BR,2022-07-10,inbound,varejo
23229,Borges Freitas Ltda.,da-cruzdanilo@ramos.br,da Rocha,PB,BR,2022-10-04,outbound,industria
23230,Almeida Pastor - EI,siqueiraraul@pinto.br,Teixeira,PI,BR,2023-05-08,evento,financeiro
23231,Costela e Filhos,esterramos@barbosa.org,Cavalcante de Minas,PE,BR,2025-06-20,outbound,servicos
23232,Sales,qpastor@ramos.org,Cavalcante,MA,BR,2023-05-03,outbound,financeiro
23233,da Cruz S/A,maria-sophia40@goncalves.br,Rocha das Flores,ES,BR,2022-10-03,inbound,saude
23234,Garcia,xcaldeira@costela.br,da Cunha,GO,BR,2022-07-09,parceiro,educacao
23235,Costa,caldeirajulia@da.br,da Costa de Ramos,AM,BR,2024-05-13,inbound,educacao
23236,Lopes,davi-miguel27@duarte.net,Ribeiro dos Dourados,PR,BR,2025-08-23,inbound,varejo
23237,Borges,garciabarbara@da.br,Moura,MG,BR,2022-10-23,parceiro,varejo
23238,Guerra das Neves - ME,clarajesus@castro.com,Correia,ES,BR,2025-06-11,parceiro,saude
